videoId,author,text,publishedAt,likeCount,search_keyword,video_title,labelling
kdntbrfFoXI,@rinikurniantini201,"HAM tdk bisa menyelesaikan masalah, malah buat ribet, kebanyakan keluarga tdk mampu yg banyak anak",2025-05-07T23:08:26Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
vOAEsi2PJew,@nyebalin5,"Vasectomies.
Bapak Deddy aja yg duluan di vasectomy dan penggagasnya utk kasih contoh ke rakyat miskin.
Yang hamil itu kan perempuan, bukan pria.
Karena satu  orang pria dapat menghamili ratusan wanita. 
Negara urusin kelangkangan?😂

Orang miskin kok selalu dianggap beban.",2025-05-01T08:04:46Z,0,vasektomi bansos,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah &#39;Keperkasaan&#39; Pria",3
C5TqR8OfoQk,@Nama-h5k,"Kwkwk, kebijakan kdm bikin ketawa,, nanti juga lama2 bingung kalau temanya sudah habis",2025-05-07T03:49:52Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,3
guL60yu8H5I,@grafiano90,Oke berarti gak usah dikasih bansos aja kalau masih beranak.. 😂,2025-05-04T05:46:05Z,0,vasektomi bansos,"Vasektomi Jadi Syarat Dapat Bansos, MUI: HARAM! - [Primetime News]",1
I8KPAIUQLH0,@kosanistra123,Pencitraannya mirip juara occrp,2025-05-04T02:49:13Z,2,politik bansos vasektomi,"Gimmick Bansos, Dedi Mulyadi Langgar Undang Undang? #shorts",1
kdntbrfFoXI,@muhammadroyadi1685,"Pengamat juga sama,, pemikirannya Ngamati doang,, gk ngasih solusi.. 😅, percuma",2025-05-09T02:13:29Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@MJamil-wp1fp,Sy dukung KDM. Kalau ajing lain biar lah menggong tetap kafilah berlalu,2025-05-09T11:15:10Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
jysHHJVOTlA,@massdry3166,"Vasektomi untuk yang usia produktiflah, masak yang lima puluh plus vasektomi, nggak kan ?😅",2025-05-03T11:09:04Z,0,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,2
kdntbrfFoXI,@rusidahrusidah5656,"Apk. tokoh undang tokoh agama jg, u/ pencerahan dr hkm agama ?",2025-05-08T03:52:44Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
vOAEsi2PJew,@subcr,Garis bawahi yah. Ini syarat penerima bansos jadi yang gak nerima bansos mah gas aja tiap hari gk papa... 😅,2025-05-01T11:24:26Z,1,vasektomi bansos,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah &#39;Keperkasaan&#39; Pria",2
78rwe4E73vY,@sabrinanetnot9845,Gak peduli apa yang dibilang orang yang merasa pintar itu... Indonesia bisa bangkit dengan KDM... Rakyat yang ikut dengan sukarela pemimpin mereka saat ini.. KDM..kawal KDM sampai presiden..,2025-05-06T14:53:05Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
01VzjUUJjkk,@andy_fehunk,*CABUT DANA HIBAH KHUSUSNYA UNTUK MUI JABAR..*,2025-05-03T05:55:32Z,1,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
SCYRHwcEdM0,@niabanyu6993,"KDM gubernur the best the best 
Konten yg keren 👍👍👍👍👍",2025-05-08T08:14:53Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",1
861kis_8Su0,@InezSuryani85,"Saya diposisi tengah-tengah ya, masalahnya kondisi fisik saya tidak memungkinkan untuk KB, dan sekarang sy sudah punya 4 ank, smentara sy kerja dan usia sdh 40thn, tp pertanyaan nya apakah MUI sudah menghalalkn/tidak.?!?!",2025-05-27T14:13:46Z,0,vasektomi keluarga miskin,VASEKTOMI SEPERTI DIKEBIRI?? Ini FAKTANYA - dr. Boyke,2
78rwe4E73vY,@rahmanmaulana2776,Kirain mba nunung😂,2025-05-07T13:53:16Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
XZz_wbi_Lfg,@muhammadfarhan4755,"Halo semuanya, pemberian bantuan sosial (bansos) dengan persyaratan vasektomi merupakan isu yang kompleks dan menimbulkan polemik, terutama jika ditinjau dari sudut pandang Pancasila, UUD 1945, dan peraturan perundang-undangan di Indonesia.
Berikut adalah analisis hukum terkait hal tersebut:
1. Pancasila
Pancasila sebagai dasar negara dan ideologi bangsa Indonesia mengandung nilai-nilai luhur yang menjunjung tinggi kemanusiaan yang adil dan beradab, serta keadilan sosial bagi seluruh rakyat Indonesia.
 * Sila Kedua: Kemanusiaan yang Adil dan Beradab.
   * Persyaratan vasektomi untuk bansos berpotensi melanggar prinsip keadilan dan keberadaban. Setiap warga negara berhak mendapatkan perlakuan yang setara dan tidak diskriminatif dalam memperoleh hak-hak dasarnya, termasuk hak atas kesejahteraan. Memaksakan tindakan medis sebagai syarat penerimaan bansos dapat dianggap sebagai tindakan yang tidak menghormati martabat manusia dan kebebasan individu.
   * Hak atas kesehatan reproduksi adalah bagian dari hak asasi manusia. Vasektomi adalah tindakan medis yang bersifat permanen, dan keputusan untuk melakukannya harus didasarkan pada kesadaran dan kebebasan individu, tanpa paksaan atau iming-iming bantuan.
 * Sila Kelima: Keadilan Sosial bagi Seluruh Rakyat Indonesia.
   * Tujuan bansos adalah mewujudkan keadilan sosial, yaitu membantu masyarakat yang membutuhkan agar dapat hidup layak. Mengaitkan pemberian bansos dengan tindakan medis tertentu seperti vasektomi dapat menciptakan ketidakadilan, di mana masyarakat miskin atau rentan dipaksa memilih antara kebutuhan dasar dan integritas tubuh serta hak reproduksinya.
   * Konsep negara kesejahteraan (welfare state) dalam perspektif Pancasila mengamanatkan negara untuk menjamin kesejahteraan rakyat tanpa syarat-syarat yang melanggar hak asasi.
2. UUD 1945
UUD 1945 adalah konstitusi tertinggi yang menjamin hak-hak dasar warga negara, termasuk hak asasi manusia.
 * Pasal 28A: ""Setiap orang berhak untuk hidup serta berhak mempertahankan hidup dan kehidupannya."" Pemberian bansos sejatinya adalah upaya untuk mempertahankan hidup dan kehidupan. Mensyaratkan vasektomi dapat diartikan sebagai pembatasan hak tersebut dengan imbalan.
 * Pasal 28B ayat (1): ""Setiap orang berhak membentuk keluarga dan melanjutkan keturunan melalui perkawinan yang sah."" Vasektomi secara langsung memengaruhi kemampuan seseorang untuk melanjutkan keturunan. Meskipun ada program Keluarga Berencana (KB), pilihan metode kontrasepsi harus dilakukan secara sukarela dan tanpa paksaan.
 * Pasal 28H ayat (1): ""Setiap orang berhak hidup sejahtera lahir dan batin, bertempat tinggal, mendapatkan lingkungan hidup yang baik dan sehat serta berhak memperoleh pelayanan kesehatan."" Hak atas pelayanan kesehatan mencakup hak untuk memilih metode kontrasepsi tanpa paksaan. Vasektomi yang disyaratkan untuk bansos dapat melanggar hak ini.
 * Pasal 28I ayat (1): ""Hak untuk hidup, hak untuk tidak disiksa, hak kemerdekaan pikiran dan hati nurani, hak beragama, hak untuk tidak diperbudak, hak untuk diakui sebagai pribadi di hadapan hukum, dan hak untuk tidak dituntut atas dasar hukum yang berlaku surut adalah hak asasi manusia yang tidak dapat dikurangi dalam keadaan apapun."" Memaksa seseorang untuk vasektomi, sekalipun dengan iming-iming bansos, dapat dianggap sebagai bentuk paksaan atau setidaknya tekanan yang mengurangi kemerdekaan pribadi.
3. Undang-Undang (UU)
Beberapa undang-undang relevan yang dapat menjadi dasar pertimbangan:
 * Undang-Undang Nomor 39 Tahun 1999 tentang Hak Asasi Manusia (UU HAM):
   * Pasal 9 ayat (1): ""Setiap orang berhak untuk hidup, mempertahankan hidup, dan meningkatkan taraf kehidupannya.""
   * Pasal 9 ayat (2): ""Setiap orang berhak mempunyai keturunan melalui perkawinan yang sah.""
   * Pasal 49 ayat (2) dan (3) secara khusus menjamin hak wanita untuk mendapatkan perlindungan khusus terkait fungsi reproduksinya. Meskipun fokusnya pada wanita, prinsip kebebasan dan perlindungan reproduksi secara umum berlaku bagi semua individu.
   * Mengaitkan bansos dengan vasektomi berpotensi melanggar hak-hak tersebut karena secara tidak langsung memaksa individu untuk mengorbankan hak reproduksinya demi kebutuhan ekonomi.
 * Undang-Undang Nomor 36 Tahun 2009 tentang Kesehatan (UU Kesehatan):
   * Pasal 72 ayat (1): ""Setiap orang berhak menjalani kehidupan reproduksi dan kehidupan seksual yang sehat, aman, serta bebas dari paksaan dan atau kekerasan dengan pasangan yang sah.""
   * Pasal 72 ayat (3): ""Setiap pasangan berhak menentukan sendiri kapan dan berapa sering ingin bereproduksi sehat secara medis serta tidak bertentangan dengan norma agama.""
   * Pasal 72 ayat (4): ""Setiap orang berhak memperoleh informasi, edukasi, dan konseling mengenai kesehatan reproduksi yang benar dan dapat dipertanggungjawabkan.""
   * Dalam konteks ini, vasektomi sebagai syarat bansos jelas bertentangan dengan prinsip kebebasan memilih metode kontrasepsi dan hak untuk bebas dari paksaan.
 * Undang-Undang Nomor 11 Tahun 2009 tentang Kesejahteraan Sosial:
   * UU ini mengatur mengenai penyelenggaraan kesejahteraan sosial. Tujuan utama bansos adalah membantu fakir miskin dan masyarakat rentan. Tidak ada pasal dalam UU ini yang membolehkan atau mengatur syarat non-kesejahteraan sosial, apalagi tindakan medis, sebagai kriteria penerima bansos.
 * Peraturan Pemerintah Nomor 61 Tahun 2014 tentang Kesehatan Reproduksi:
   * Pasal 22 ayat (1): ""Setiap orang berhak memilih metode kontrasepsi untuk dirinya tanpa paksaan."" Ayat ini secara eksplisit melarang paksaan dalam pemilihan metode kontrasepsi.
Kesimpulan:
Berdasarkan tinjauan dari Pancasila, UUD 1945, dan undang-undang yang relevan, pemberian bantuan sosial dengan persyaratan vasektomi tidak memiliki dasar hukum yang kuat dan cenderung melanggar hak asasi manusia, khususnya hak atas kesehatan reproduksi dan hak atas kesejahteraan tanpa diskriminasi atau paksaan.
Lembaga-lembaga seperti Majelis Ulama Indonesia (MUI), Komisi Nasional Hak Asasi Manusia (Komnas HAM), dan Kementerian Sosial (Kemensos) juga telah menyatakan penolakan terhadap wacana ini, menegaskan bahwa tidak ada aturan yang membenarkan vasektomi sebagai syarat bansos dan bahwa keputusan terkait keluarga berencana harus didasarkan pada kesukarelaan dan tidak boleh melanggar nilai agama maupun HAM, terima kasih 🙏",2025-05-24T14:41:25Z,0,vasektomi bansos,"Dedi Mulyadi Usul Vasektomi Jadi Syarat Bansos, Seperti Apa Metodenya? #hotroom",3
01VzjUUJjkk,@SitiNurkilah-y2r,Gusti menjd  kemiskinsn itu bkn harus kb para suami    haram karena itu menimbul kan keharaman,2025-05-02T11:17:19Z,4,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
uVfeG1yLMHs,@kangkomen8618,"MUI juga ormas, namanya ormas perasaan gak ada yg bener",2025-05-04T12:32:00Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",1
78rwe4E73vY,@محمدجوهريإحسان-و1ب,"Kalo disini kita harus objektif sii..
Walaupun saya pengagum kdm,tapi kalo islam sudah menghukumi itu haram maka kita harus patuh sebagai muslim,,,🖐",2025-05-07T16:50:15Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",3
01VzjUUJjkk,@aasaassukandar5419,"Betul haram ,apakah kalian tidak percaya ada nya tuhan memberi rizki pada anak banyak,asal kita bkerja",2025-05-13T12:10:01Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
uVfeG1yLMHs,@daniazissawanganelok1572,Korupsi halal,2025-05-04T11:43:00Z,1,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",1
kdntbrfFoXI,@FeraFauziah-x2d,"Dipotong mulu, ah hotman payah!!!",2025-05-09T00:41:07Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@her6268,Komnas HAM dari dulu bikin gaduh..dari mulai pemberantasan KKB juga komnas HAM juga ngoceh2 ..kerja nya ga tau ngapain tuh..,2025-05-08T06:09:51Z,2,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@jete07,"Komnas ham lagi, emang gak guna lembaga satu ini, buang² anggaran...",2025-05-13T04:47:04Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@buya7158,"Vasektomi baru sy ketahui,,,knapa tdk di sosialisasikan Kepada Masyarakat Miskin,dan ke Desa""??? Vasektomi sangat membantu bagi yg sdh punya anak 4 orang. Suami istri masih muda, apalagi di Desa"". Si Suami tdk kerja anak lebih dari 3 org, hrsnya pemerintah sosialisasikan vasektomi,,,,sdh terlalu bnyk penduduk miskin di Negara ini,,,,",2025-05-07T23:10:42Z,1,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
C5TqR8OfoQk,@KANG-FIR-12,Bener sih pak kalau untuk bansos...tinggal data ulang....yg jelas banyak anak abanyak rejeki...ini kata kiai leluhur...nah mendingan penerima bansos di data ulang pa...jangan samapai niat baik di terima kurang baik...atau jadi polemik...,2025-05-06T16:40:25Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
kdntbrfFoXI,@DenstorySH,"Apa apa ham, kalau untuk demi kebaikan apasalahnya sih dukung KDM.",2025-05-08T08:17:39Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
jysHHJVOTlA,@ranieshandie4396,Kenapa pd takut miskin klo bnyk anak... Allah yg ngatur rezeki bkn pemerintah... zaman kepemimpinan Rasulullah SAW contoh teladan... klo mau kasih bantuan ke rakyat kan mmg sdh kewajiban pemerintah... ingat nanti d akhirat pemerintah akan d minta ptanggungjwaban atas rakyatnya..  mdhn2 Allah SWT melindungi kita dr segala keburukan... Aamiin,2025-05-05T23:26:45Z,0,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,3
01VzjUUJjkk,@DiyahSipp,"Intinya 
Untuk menekan bansos 
Supaya tepat sasaran.
(Orang mammpu mendapatkan bansos))",2025-05-04T17:33:13Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
kdntbrfFoXI,@sr3821,"Bansos diberikan kepada keluarga yang memang benar-benar tidak mampu menghidupi anak-anaknya. Kalau orangtua sebenarnya mampu, tapi karena anak terlalu banyak akhirnya kesulitan, mereka tidak berhak atas bansos. Terlebih lagi orang-orang yang sudah terlalu banyak anak tapi masih beranak terus tanpa memikirkan konsekuensi nya.",2025-05-08T03:38:09Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
EJNMlD8KSH0,@Yanitia-y6y,Lanjut teruskan...!!,2025-05-02T11:17:40Z,0,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,1
kdntbrfFoXI,@hanhani428,Intinya orang miskin yg mau DAPET BANSOS harus vasektomi kalau GAMAU VASEKTOMI yaudah gak usah minta bansos.,2025-05-08T00:38:41Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@nduraincity2746,Halo bpk rk lagi ngumpet di goa.😅...,2025-05-13T00:35:27Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@apihlesmana7282,"persetan dengan HAM mereka hanya  sibuk dengan kebijakan buktinya banyak pelanggan HAM berat t,",2025-05-08T01:47:04Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
1-Frn0a5H1o,@wartacinema,Ini lucu.? Kok gw gak ketawa..,2025-05-19T18:55:20Z,0,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
kdntbrfFoXI,@imellineazzahra5815,Halo bapak RK 😂di mana?,2025-05-09T03:15:48Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
1-Frn0a5H1o,@Babibakarcilembu,Coki buka dong kaos kakinya 😢. Kakinya gak keliatan 😢😢😢,2025-05-16T11:19:19Z,1,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
kdntbrfFoXI,@Pokemon29Merah,Punya banyak anak sah sah saja tapi di dukung oleh ekonomi kedua pasangannya.kalau pasangannya mapan dan sanggup menafkahi yah gpp. Tapi kalo ekonomi keluarga menengah kebawah yang penghasilannya di bawa UMR terus buat makan susah buat sekolahin anak susah tapi punya banyak anak yah repot juga nanti ujungnya anak anak tidak sekolah dll. Jadi semuanya itu tidak ada paksaan dan selalu diberikan pemahaman tentang vasektomi.,2025-05-14T01:23:51Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
MX3EsyJNIAU,@feniresianti5025,"Belum punya anak dapet bansos ??? Yah mungkin bisa untuk yg berkebutuhan khusus semisal kurang/hilang anggota badan. Tapikan  gk serta merta langsung disuruh kb, kemungkinan yg disuruh ber kb warga yg punya anak lebih dari 2 orang",2025-05-01T11:18:58Z,0,vasektomi dedi mulyadi,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos [Newsline],1
0sDqLamPQYQ,@aangkinoy9018,He eh s titah milih kalahkah tetep we nyudutkn wae ka kang dedi.,2025-05-09T06:19:27Z,0,politik bansos vasektomi,"Usai Gaduh, Dedi Mulyadi Klarifikasi Penerima Bansos Tak Harus Vasektomi",1
kdntbrfFoXI,@pauluslucifer307,Komnas HAM GK ada otak y?? Justru yg miskin ini Krn mrk GK ada otak.. duit GK ada anak  di buat Mulu.. trus anak kecil di suruh jd pengemis..,2025-05-09T00:07:05Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@NengSumiati-n5h,Sok sokan ibu sendiri melanggar ham,2025-05-07T21:33:31Z,1,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@NanangSuhendra-mw9qb,Sebenarnya...kdm bukan pasaktominya...tapi pemikiriannya orang yg ekonomi sulit kalau blm mampu mngurus anak banyak jangan sering buat anak kalau ujung2nya terlantar...maksud kdm jangan banyak anak kalau brlum mampu...kalau mampu mau punya 12 anak bebas,2025-05-03T02:15:10Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
kdntbrfFoXI,@Tukangngarit62,Program kdm vasektomi buat yg udah banyak anak atou yg udah tua,2025-05-12T09:39:06Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@ZainAbdullahrafif,"Klo kata bocil mulyadi, ""orang luar jabar ga usah ikut campur. ""😂",2025-05-03T01:20:09Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",2
1-Frn0a5H1o,@_davfyy,"6:15 Bener-bener musuh masyarakat, semua pada kena. Baru bahas abah yapping, selang beberapa detik langsung pindah ke pak gemoy 3 jam yapping😂",2025-05-18T09:40:19Z,1,vasektomi keluarga miskin,"KANG DEDI MULYADI PENDENGAR MUSMAS?! SEPAKAT WARGA MISKIN HARUS VASEKTOMI, DILARANG BERKEMBANG BIAK!",2
uVfeG1yLMHs,@nyiipeh8084,"Untuk pemerintah bukan masyarakat miskinnya d suruh vasektomi, tp buka lapangan pekerjaan supaya laki2 bisa membiayai keluarga dgn msksimsl

Org miskin jgn selalu di tuduh biangkerok, yg tdk boleh sakit ,krn gak punya uang, tdk boleh byk anak krn miskin, yugad negara ktu kesejahteraan rakyat agar sdm yg byk ini hidupnya berkwalitas dan layak.",2025-05-04T15:38:39Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",3
kdntbrfFoXI,@muhammadbukron6866,Bullshit soal HAM.,2025-05-08T03:44:34Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
EJNMlD8KSH0,@si_abiy,"KDM kan cuman bilang KB, sedangkan kb itu ga harus vasektomi aja? Tolong minta pencerahannya 🙏",2025-05-03T07:56:23Z,0,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,2
h-nZhyDpDqA,@ATMBCA-m4m,Gubernur ini lebih condong ke hindu,2025-05-05T15:46:49Z,1,vasektomi bansos,MUI Tanggapi Polemik Vasektomi Sebagai Syarat Bansos | Kabar Utama Pagi tvOne,2
kdntbrfFoXI,@hobitani11,Apa susah nya crot diluar 😂,2025-05-08T10:53:42Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
01VzjUUJjkk,@Tatarukur,"Klw habib banyak nipu umat dan menyesatkan kan agama ente pada diem ,, 
Giliran hal yg berguna bagi masyarakat ente ngomong haram ?
 Ulama apaan ?",2025-05-03T00:43:25Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
01VzjUUJjkk,@ucup1553,"Melarang punya anak yg banyak satu penghinaan , Apa negara ini untuk orang kaya yg boleh banyak anak , Tidak sanggup bagi bansos jgn bagi stop bukan melarang orang punya anak ,",2025-05-03T01:30:48Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
jysHHJVOTlA,@arlenphobia,"Atuhh d telaah dulu kebijakan nya seperti apa, jgn menggiring opini yg nggak2.
Lagian juga baru rencana, itupun bagi yg miskin dan sudah pnya anak banyak serta tdk mampu untk mengurus anak2nya",2025-05-06T00:21:34Z,0,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,1
tW-kXQBDbfI,@Sukananto,"Fanatik buta gubernur salah melanggar sariat islam ttap aja dibela, itu hukum islam bkn dr MUI",2025-05-04T04:29:13Z,1,vasektomi keluarga miskin,Respons Dedi Mulyadi Soal Fatwa MUI Jabar yang Haramkan Vasektomi sebagai Syarat Bansos,3
uVfeG1yLMHs,@mishallzareen7208,"😂😂😂😂 nyimak nyimak ,,PARA ELIT MULAI KEPANASAN GERAH ..SEDANGKAN BAPAK KDM SIBUK MEMBENAHI WILAYAH NYA..MUI MASIH AJA HARAM2 OGEHHH DIHALALKAN,,DOSA MAH BELAKANGAN DZOLIM MAHHH AH APAAN SIH 😂😂😂😂",2025-05-04T12:33:25Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",1
